all	coherent	ratio
720	338	0.884816753927
688	374	1.19108280255
707	365	1.06725146199
710	359	1.02279202279
682	343	1.01179941003
714	349	0.956164383562
690	337	0.954674220963
715	354	0.980609418283
647	314	0.942942942943
689	325	0.892857142857
644	317	0.969418960245
674	357	1.1261829653
664	328	0.97619047619
700	334	0.912568306011
737	396	1.16129032258
642	319	0.987616099071
679	354	1.08923076923
716	357	0.994428969359
718	357	0.98891966759
699	342	0.957983193277
702	341	0.94459833795
685	341	0.991279069767
704	342	0.944751381215
727	355	0.954301075269
744	392	1.11363636364
681	333	0.956896551724
719	353	0.964480874317
692	355	1.05341246291
669	319	0.911428571429
708	356	1.01136363636
668	340	1.03658536585
704	343	0.950138504155
669	342	1.04587155963
699	366	1.0990990991
712	365	1.05187319885
673	365	1.18506493506
649	321	0.978658536585
742	375	1.02179836512
707	354	1.00283286119
678	343	1.02388059701
705	368	1.09198813056
639	324	1.02857142857
720	361	1.00557103064
668	331	0.982195845697
708	378	1.14545454545
701	371	1.12424242424
700	362	1.07100591716
686	349	1.03560830861
690	372	1.16981132075
695	353	1.03216374269
737	361	0.960106382979
642	321	1.0
662	342	1.06875
636	324	1.03846153846
676	345	1.04229607251
671	336	1.00298507463
694	353	1.03519061584
661	335	1.02760736196
660	330	1.0
703	353	1.00857142857
720	345	0.92
706	354	1.00568181818
677	351	1.07668711656
689	360	1.09422492401
677	324	0.917847025496
668	354	1.12738853503
675	367	1.19155844156
679	350	1.06382978723
724	374	1.06857142857
716	346	0.935135135135
737	378	1.05292479109
684	347	1.0296735905
685	352	1.05705705706
669	352	1.11041009464
710	355	1.0
671	334	0.991097922849
728	393	1.17313432836
642	327	1.0380952381
727	398	1.20972644377
662	331	1.0
679	366	1.16932907348
663	320	0.932944606414
658	332	1.01840490798
681	336	0.973913043478
742	384	1.07262569832
725	369	1.03651685393
690	350	1.02941176471
647	318	0.966565349544
704	341	0.939393939394
685	336	0.962750716332
676	369	1.20195439739
700	355	1.02898550725
706	366	1.07647058824
702	349	0.988668555241
729	369	1.025
655	324	0.978851963746
719	361	1.00837988827
700	359	1.05278592375
700	350	1.0
681	353	1.0762195122
657	319	0.943786982249
653	325	0.990853658537
694	332	0.917127071823
683	355	1.08231707317
699	333	0.909836065574
673	335	0.991124260355
670	344	1.05521472393
671	340	1.02719033233
613	302	0.971061093248
692	357	1.06567164179
728	375	1.06232294618
665	324	0.950146627566
690	340	0.971428571429
665	316	0.905444126074
693	342	0.974358974359
726	353	0.946380697051
718	370	1.0632183908
694	373	1.16199376947
713	374	1.10324483776
662	335	1.0244648318
718	341	0.90450928382
690	349	1.02346041056
671	341	1.03333333333
686	344	1.00584795322
655	331	1.02160493827
711	352	0.980501392758
686	350	1.04166666667
740	348	0.887755102041
681	356	1.09538461538
654	327	1.0
686	369	1.16403785489
687	357	1.08181818182
721	393	1.19817073171
701	361	1.06176470588
739	393	1.13583815029
736	373	1.02754820937
709	374	1.11641791045
707	370	1.09792284866
684	339	0.982608695652
688	350	1.03550295858
696	358	1.05917159763
646	348	1.1677852349
690	339	0.965811965812
630	298	0.897590361446
679	354	1.08923076923
633	321	1.02884615385
704	348	0.977528089888
707	356	1.01424501425
694	353	1.03519061584
652	331	1.03115264798
696	361	1.0776119403
728	386	1.12865497076
696	339	0.949579831933
716	361	1.01690140845
683	343	1.00882352941
715	338	0.896551724138
704	353	1.0056980057
663	341	1.05900621118
705	358	1.03170028818
708	356	1.01136363636
669	357	1.14423076923
678	329	0.942693409742
680	348	1.04819277108
710	361	1.03438395415
688	337	0.960113960114
665	360	1.18032786885
677	341	1.01488095238
701	329	0.884408602151
662	333	1.01215805471
704	355	1.01719197708
667	338	1.0273556231
720	358	0.988950276243
706	336	0.908108108108
675	332	0.967930029155
692	343	0.982808022923
685	340	0.985507246377
680	356	1.0987654321
714	362	1.02840909091
675	345	1.04545454545
671	337	1.00898203593
696	368	1.12195121951
664	363	1.20598006645
687	360	1.10091743119
703	364	1.07374631268
664	318	0.919075144509
668	337	1.01812688822
668	338	1.02424242424
709	368	1.07917888563
719	363	1.01966292135
642	324	1.01886792453
704	360	1.04651162791
717	388	1.17933130699
700	355	1.02898550725
717	376	1.10263929619
665	328	0.973293768546
725	398	1.21712538226
696	353	1.02915451895
674	357	1.1261829653
658	334	1.03086419753
703	346	0.96918767507
682	322	0.894444444444
746	379	1.03269754768
678	352	1.07975460123
683	371	1.1891025641
702	363	1.07079646018
742	378	1.03846153846
702	357	1.0347826087
666	346	1.08125
647	325	1.00931677019
708	349	0.972144846797
672	341	1.03021148036
721	374	1.07780979827
674	348	1.06748466258
642	336	1.09803921569
695	343	0.974431818182
677	345	1.03915662651
671	335	0.997023809524
669	332	0.985163204748
676	360	1.13924050633
681	357	1.10185185185
720	372	1.06896551724
678	352	1.07975460123
649	319	0.966666666667
654	319	0.95223880597
719	362	1.01400560224
684	353	1.0664652568
653	291	0.803867403315
714	365	1.04584527221
695	347	0.997126436782
716	359	1.0056022409
671	327	0.950581395349
660	313	0.902017291066
712	361	1.02849002849
724	354	0.956756756757
689	362	1.10703363914
658	341	1.07570977918
709	337	0.905913978495
718	359	1.0
652	347	1.13770491803
646	317	0.963525835866
670	339	1.02416918429
734	395	1.16519174041
685	356	1.0820668693
687	361	1.10736196319
739	391	1.12356321839
700	377	1.16718266254
671	348	1.0773993808
669	331	0.979289940828
663	320	0.932944606414
669	337	1.01506024096
662	319	0.930029154519
646	310	0.922619047619
681	341	1.00294117647
692	348	1.01162790698
638	341	1.14814814815
695	342	0.968838526912
692	344	0.988505747126
649	335	1.06687898089
644	328	1.03797468354
714	360	1.01694915254
713	369	1.0726744186
739	371	1.00815217391
665	366	1.22408026756
671	349	1.08385093168
664	341	1.05572755418
662	314	0.902298850575
684	355	1.07902735562
690	336	0.949152542373
719	365	1.03107344633
716	359	1.0056022409
649	317	0.954819277108
711	367	1.06686046512
679	336	0.979591836735
703	335	0.910326086957
720	355	0.972602739726
654	315	0.929203539823
682	352	1.06666666667
716	363	1.0283286119
683	360	1.11455108359
700	373	1.14067278287
642	312	0.945454545455
684	341	0.99416909621
714	347	0.945504087193
731	362	0.981029810298
683	363	1.134375
691	337	0.95197740113
678	347	1.04833836858
688	325	0.895316804408
678	364	1.15923566879
726	356	0.962162162162
691	360	1.08761329305
705	347	0.969273743017
696	341	0.960563380282
748	379	1.027100271
696	373	1.15479876161
734	372	1.02762430939
635	341	1.15986394558
680	359	1.11838006231
712	348	0.956043956044
626	339	1.18118466899
719	381	1.12721893491
723	369	1.04237288136
686	349	1.03560830861
689	359	1.08787878788
705	383	1.18944099379
682	331	0.94301994302
695	351	1.02034883721
709	384	1.18153846154
736	360	0.957446808511
677	343	1.02694610778
690	367	1.13622291022
668	345	1.06811145511
723	369	1.04237288136
713	375	1.10946745562
671	354	1.1167192429
693	340	0.963172804533
679	346	1.03903903904
733	385	1.10632183908
715	374	1.09677419355
693	369	1.13888888889
659	332	1.01529051988
721	346	0.922666666667
677	338	0.997050147493
729	370	1.03064066852
692	347	1.00579710145
692	368	1.13580246914
699	374	1.15076923077
683	351	1.05722891566
654	330	1.01851851852
638	324	1.03184713376
690	348	1.01754385965
686	339	0.976945244957
689	327	0.903314917127
730	390	1.14705882353
703	350	0.991501416431
653	347	1.1339869281
696	332	0.912087912088
696	359	1.06528189911
630	313	0.98738170347
714	372	1.08771929825
692	350	1.02339181287
684	341	0.99416909621
716	358	1.0
700	352	1.01149425287
707	340	0.926430517711
705	354	1.00854700855
658	319	0.941002949853
736	377	1.05013927577
689	363	1.11349693252
685	360	1.10769230769
735	369	1.00819672131
716	364	1.03409090909
682	347	1.03582089552
684	334	0.954285714286
782	400	1.04712041885
719	381	1.12721893491
649	319	0.966666666667
644	334	1.07741935484
698	369	1.12158054711
628	314	1.0
681	368	1.17571884984
765	369	0.931818181818
667	343	1.05864197531
700	347	0.983002832861
678	344	1.02994011976
728	375	1.06232294618
672	320	0.909090909091
693	374	1.1724137931
703	359	1.04360465116
683	367	1.16139240506
720	388	1.1686746988
642	320	0.993788819876
738	376	1.03867403315
688	349	1.02949852507
713	364	1.04297994269
697	364	1.09309309309
702	373	1.13373860182
682	354	1.07926829268
704	358	1.03468208092
733	332	0.827930174564
677	355	1.10248447205
706	337	0.913279132791
716	370	1.06936416185
702	354	1.01724137931
673	340	1.02102102102
697	354	1.03206997085
680	331	0.948424068768
691	367	1.13271604938
693	343	0.98
670	335	1.0
651	345	1.12745098039
658	338	1.05625
678	348	1.05454545455
677	364	1.16293929712
715	373	1.09064327485
695	360	1.07462686567
679	338	0.991202346041
691	350	1.02639296188
687	360	1.10091743119
700	365	1.08955223881
692	372	1.1625
682	347	1.03582089552
720	369	1.05128205128
680	346	1.03592814371
670	322	0.925287356322
612	341	1.25830258303
676	363	1.15974440895
681	340	0.99706744868
710	370	1.08823529412
618	315	1.0396039604
710	369	1.08211143695
687	341	0.985549132948
709	343	0.937158469945
767	393	1.05080213904
657	354	1.16831683168
702	350	0.994318181818
675	354	1.10280373832
663	361	1.19536423841
683	347	1.03273809524
718	366	1.03977272727
666	338	1.03048780488
670	330	0.970588235294
719	367	1.04261363636
683	334	0.957020057307
668	348	1.0875
699	349	0.997142857143
679	318	0.880886426593
695	358	1.06231454006
659	341	1.07232704403
715	360	1.01408450704
697	366	1.10574018127
716	341	0.909333333333
695	373	1.15838509317
693	387	1.26470588235
725	361	0.991758241758
683	333	0.951428571429
647	324	1.00309597523
721	357	0.980769230769
641	320	0.996884735202
662	363	1.21404682274
656	313	0.912536443149
734	384	1.09714285714
698	354	1.02906976744
674	335	0.988200589971
691	351	1.03235294118
668	339	1.03039513678
686	357	1.08510638298
700	359	1.05278592375
626	313	1.0
711	344	0.937329700272
701	361	1.06176470588
684	366	1.15094339623
640	328	1.05128205128
690	360	1.09090909091
679	357	1.10869565217
701	355	1.02601156069
677	324	0.917847025496
714	365	1.04584527221
657	360	1.21212121212
692	323	0.875338753388
705	370	1.10447761194
694	347	1.0
658	312	0.901734104046
733	405	1.23475609756
652	323	0.981762917933
700	378	1.17391304348
692	360	1.0843373494
650	322	0.981707317073
664	334	1.01212121212
680	348	1.04819277108
703	378	1.16307692308
653	318	0.949253731343
641	340	1.12956810631
695	360	1.07462686567
720	369	1.05128205128
670	363	1.18241042345
671	353	1.11006289308
713	357	1.00280898876
701	330	0.88948787062
678	338	0.994117647059
708	359	1.02865329513
700	351	1.00573065903
692	349	1.01749271137
691	327	0.898351648352
721	370	1.05413105413
691	338	0.957507082153
675	334	0.979472140762
697	358	1.05604719764
722	384	1.13609467456
701	359	1.04970760234
694	346	0.994252873563
687	337	0.962857142857
697	336	0.930747922438
698	361	1.07121661721
711	357	1.00847457627
728	392	1.16666666667
638	329	1.06472491909
663	340	1.05263157895
693	352	1.03225806452
717	369	1.06034482759
668	360	1.16883116883
716	345	0.929919137466
700	363	1.07715133531
675	361	1.14968152866
680	330	0.942857142857
679	319	0.886111111111
728	384	1.11627906977
666	353	1.12779552716
694	349	1.0115942029
739	375	1.03021978022
714	365	1.04584527221
668	329	0.970501474926
662	346	1.09493670886
698	369	1.12158054711
680	336	0.976744186047
673	343	1.03939393939
673	350	1.08359133127
624	305	0.956112852665
697	351	1.01445086705
708	328	0.863157894737
714	357	1.0
673	342	1.0332326284
659	316	0.921282798834
705	343	0.947513812155
667	345	1.07142857143
664	341	1.05572755418
708	376	1.13253012048
686	361	1.11076923077
725	374	1.06552706553
720	362	1.01117318436
713	387	1.18711656442
700	359	1.05278592375
659	326	0.978978978979
702	373	1.13373860182
669	338	1.02114803625
660	317	0.924198250729
692	358	1.07185628743
691	373	1.17295597484
673	333	0.979411764706
712	375	1.11275964392
678	351	1.07339449541
712	373	1.10029498525
693	359	1.0748502994
699	351	1.00862068966
686	369	1.16403785489
707	350	0.980392156863
663	363	1.21
707	376	1.13595166163
715	353	0.975138121547
663	326	0.967359050445
664	352	1.12820512821
714	349	0.956164383562
681	319	0.881215469613
709	361	1.03735632184
687	357	1.08181818182
673	320	0.906515580737
665	355	1.14516129032
635	309	0.947852760736
748	368	0.968421052632
691	375	1.18670886076
710	363	1.04610951009
672	338	1.0119760479
701	355	1.02601156069
695	367	1.11890243902
709	347	0.958563535912
657	317	0.932352941176
637	315	0.978260869565
652	329	1.01857585139
652	327	1.00615384615
651	306	0.886956521739
700	331	0.89701897019
681	359	1.1149068323
712	356	1.0
691	339	0.963068181818
719	370	1.06017191977
710	342	0.929347826087
712	362	1.03428571429
696	342	0.966101694915
654	315	0.929203539823
662	321	0.941348973607
688	360	1.09756097561
700	335	0.917808219178
700	340	0.944444444444
688	362	1.11042944785
678	331	0.953890489914
675	350	1.07692307692
706	347	0.966573816156
663	346	1.09148264984
655	345	1.11290322581
671	336	1.00298507463
693	353	1.03823529412
733	376	1.05322128852
635	324	1.04180064309
712	356	1.0
676	343	1.03003003003
687	344	1.0029154519
677	340	1.00890207715
654	309	0.895652173913
691	354	1.05044510386
711	381	1.15454545455
721	341	0.897368421053
698	357	1.04692082111
706	356	1.01714285714
704	373	1.12688821752
632	324	1.05194805195
656	339	1.06940063091
693	359	1.0748502994
653	330	1.02167182663
691	370	1.15264797508
708	362	1.04624277457
728	373	1.05070422535
723	368	1.03661971831
704	356	1.02298850575
711	339	0.911290322581
667	330	0.979228486647
707	354	1.00283286119
700	346	0.977401129944
694	342	0.971590909091
693	351	1.02631578947
721	384	1.13946587537
689	343	0.991329479769
643	327	1.03481012658
693	365	1.11280487805
675	332	0.967930029155
696	368	1.12195121951
712	393	1.23197492163
662	339	1.04953560372
707	359	1.0316091954
688	359	1.09118541033
671	345	1.05828220859
666	367	1.22742474916
704	348	0.977528089888
683	331	0.940340909091
669	345	1.06481481481
682	328	0.926553672316
742	362	0.952631578947
683	363	1.134375
704	352	1.0
677	346	1.04531722054
656	326	0.987878787879
705	358	1.03170028818
682	352	1.06666666667
695	374	1.16510903427
669	341	1.03963414634
712	339	0.908847184987
662	350	1.12179487179
637	317	0.990625
686	349	1.03560830861
700	364	1.08333333333
679	358	1.11526479751
690	334	0.938202247191
715	352	0.969696969697
698	353	1.0231884058
692	374	1.17610062893
694	361	1.08408408408
654	310	0.901162790698
672	334	0.988165680473
740	367	0.983914209115
742	357	0.927272727273
677	356	1.10903426791
739	354	0.919480519481
641	306	0.913432835821
710	351	0.977715877437
698	385	1.23003194888
645	340	1.11475409836
664	340	1.04938271605
667	346	1.07788161994
694	337	0.943977591036
711	362	1.03724928367
728	371	1.03921568627
726	375	1.06837606838
661	331	1.00303030303
689	344	0.997101449275
657	320	0.949554896142
724	370	1.04519774011
682	348	1.04191616766
698	357	1.04692082111
655	349	1.14052287582
696	361	1.0776119403
633	329	1.08223684211
655	327	0.996951219512
668	332	0.988095238095
697	352	1.02028985507
696	347	0.994269340974
731	360	0.970350404313
641	326	1.03492063492
656	327	0.993920972644
720	356	0.978021978022
724	367	1.02801120448
692	364	1.10975609756
702	354	1.01724137931
668	336	1.01204819277
701	365	1.08630952381
704	358	1.03468208092
652	336	1.06329113924
627	318	1.02912621359
709	350	0.974930362117
695	359	1.06845238095
693	357	1.0625
668	343	1.05538461538
682	354	1.07926829268
659	308	0.877492877493
710	347	0.955922865014
671	359	1.15064102564
662	326	0.970238095238
695	336	0.935933147632
741	392	1.12320916905
721	362	1.00835654596
657	334	1.03405572755
703	352	1.00284900285
707	356	1.01424501425
683	338	0.979710144928
707	373	1.11676646707
709	343	0.937158469945
695	374	1.16510903427
736	384	1.09090909091
679	337	0.985380116959
662	359	1.18481848185
687	338	0.968481375358
706	353	1.0
701	339	0.936464088398
684	373	1.19935691318
689	345	1.00290697674
684	342	1.0
703	357	1.03179190751
641	322	1.00940438871
690	338	0.960227272727
691	335	0.941011235955
672	338	1.0119760479
696	365	1.10271903323
731	373	1.04189944134
664	346	1.08805031447
687	326	0.903047091413
676	358	1.12578616352
711	353	0.986033519553
641	322	1.00940438871
693	360	1.08108108108
702	359	1.04664723032
703	363	1.06764705882
704	388	1.22784810127
700	361	1.06489675516
692	370	1.14906832298
717	342	0.912
664	355	1.14886731392
700	381	1.19435736677
678	340	1.00591715976
666	345	1.07476635514
696	355	1.04105571848
674	331	0.965014577259
707	354	1.00283286119
713	363	1.03714285714
708	352	0.988764044944
688	347	1.01759530792
700	343	0.960784313725
710	327	0.853785900783
703	355	1.02011494253
657	321	0.955357142857
704	362	1.05847953216
679	338	0.991202346041
725	354	0.954177897574
704	374	1.13333333333
669	344	1.05846153846
670	342	1.04268292683
678	332	0.959537572254
659	346	1.1054313099
665	360	1.18032786885
685	346	1.02064896755
728	383	1.11014492754
661	324	0.961424332344
720	363	1.01680672269
731	380	1.08262108262
738	391	1.12680115274
691	344	0.991354466859
663	331	0.996987951807
682	327	0.921126760563
715	358	1.00280112045
701	372	1.13069908815
696	336	0.933333333333
632	308	0.950617283951
658	347	1.11575562701
682	354	1.07926829268
693	356	1.05637982196
665	362	1.19471947195
678	329	0.942693409742
650	334	1.05696202532
668	349	1.09404388715
715	394	1.22741433022
729	370	1.03064066852
665	334	1.00906344411
670	320	0.914285714286
638	336	1.11258278146
719	355	0.975274725275
697	345	0.980113636364
662	331	1.0
685	363	1.12732919255
627	332	1.12542372881
717	340	0.901856763926
701	353	1.01436781609
710	378	1.13855421687
720	373	1.07492795389
754	374	0.984210526316
684	338	0.976878612717
668	358	1.15483870968
685	351	1.05089820359
685	328	0.918767507003
674	367	1.19543973941
695	367	1.11890243902
659	327	0.984939759036
678	350	1.06707317073
671	346	1.06461538462
654	326	0.993902439024
648	316	0.951807228916
691	368	1.13931888545
695	357	1.05621301775
744	378	1.03278688525
709	359	1.02571428571
648	341	1.11074918567
680	349	1.05438066465
710	381	1.15805471125
699	354	1.02608695652
668	331	0.982195845697
695	342	0.968838526912
674	318	0.893258426966
711	355	0.997191011236
643	325	1.02201257862
653	311	0.909356725146
679	332	0.956772334294
685	319	0.871584699454
723	381	1.11403508772
719	355	0.975274725275
666	334	1.00602409639
640	325	1.03174603175
721	385	1.14583333333
691	352	1.0383480826
683	337	0.973988439306
715	352	0.969696969697
642	311	0.939577039275
687	340	0.979827089337
652	333	1.04388714734
704	368	1.09523809524
693	344	0.985673352436
708	349	0.972144846797
684	348	1.03571428571
738	383	1.07887323944
724	381	1.11078717201
695	364	1.0996978852
638	326	1.04487179487
692	351	1.0293255132
714	362	1.02840909091
639	315	0.972222222222
680	343	1.0178041543
642	330	1.05769230769
702	365	1.08308605341
701	362	1.06784660767
698	348	0.994285714286
679	352	1.07645259939
658	336	1.04347826087
693	372	1.15887850467
673	345	1.05182926829
687	365	1.13354037267
685	359	1.10122699387
720	372	1.06896551724
727	362	0.991780821918
705	356	1.02005730659
663	332	1.00302114804
678	353	1.08615384615
713	381	1.14759036145
690	326	0.895604395604
705	373	1.1234939759
675	358	1.12933753943
678	315	0.867768595041
699	366	1.0990990991
701	357	1.03779069767
673	360	1.15015974441
703	348	0.980281690141
708	351	0.983193277311
668	338	1.02424242424
667	359	1.16558441558
671	342	1.03951367781
686	322	0.884615384615
651	342	1.1067961165
680	358	1.11180124224
733	385	1.10632183908
704	367	1.08902077151
677	359	1.12893081761
694	371	1.14860681115
641	333	1.08116883117
672	335	0.994065281899
680	345	1.02985074627
751	385	1.05191256831
678	351	1.07339449541
692	356	1.05952380952
677	328	0.939828080229
662	361	1.19933554817
633	308	0.947692307692
671	329	0.961988304094
699	364	1.08656716418
665	340	1.04615384615
722	364	1.01675977654
670	350	1.09375
691	374	1.17981072555
642	342	1.14
682	332	0.948571428571
723	354	0.959349593496
700	381	1.19435736677
658	325	0.975975975976
666	329	0.976261127596
706	373	1.12012012012
671	324	0.933717579251
742	385	1.07843137255
698	348	0.994285714286
691	360	1.08761329305
654	313	0.91788856305
623	354	1.31598513011
677	348	1.05775075988
661	321	0.944117647059
663	340	1.05263157895
665	334	1.00906344411
695	350	1.01449275362
683	340	0.991253644315
732	352	0.926315789474
678	337	0.988269794721
714	355	0.988857938719
675	340	1.01492537313
698	356	1.04093567251
702	343	0.955431754875
615	321	1.09183673469
687	347	1.02058823529
673	326	0.939481268012
682	341	1.0
667	353	1.12420382166
693	346	0.99711815562
693	347	1.00289017341
691	374	1.17981072555
685	361	1.11419753086
682	351	1.06042296073
708	355	1.00566572238
715	354	0.980609418283
687	335	0.951704545455
746	354	0.90306122449
681	340	0.99706744868
690	342	0.98275862069
680	360	1.125
688	332	0.932584269663
672	337	1.00597014925
733	351	0.918848167539
694	352	1.02923976608
637	344	1.17406143345
680	316	0.868131868132
673	321	0.911931818182
704	364	1.07058823529
679	336	0.979591836735
684	353	1.0664652568
705	341	0.936813186813
659	334	1.02769230769
670	346	1.06790123457
711	371	1.09117647059
706	356	1.01714285714
704	339	0.928767123288
714	373	1.09384164223
700	336	0.923076923077
674	351	1.0866873065
662	320	0.93567251462
691	331	0.919444444444
693	344	0.985673352436
732	377	1.06197183099
648	335	1.07028753994
693	355	1.05029585799
732	374	1.04469273743
681	348	1.04504504505
659	337	1.04658385093
659	316	0.921282798834
712	367	1.06376811594
689	359	1.08787878788
668	329	0.970501474926
692	367	1.12923076923
712	380	1.14457831325
665	330	0.985074626866
719	352	0.959128065395
704	359	1.04057971014
658	335	1.03715170279
711	369	1.07894736842
677	344	1.03303303303
666	331	0.988059701493
717	346	0.932614555256
697	361	1.0744047619
696	372	1.14814814815
658	333	1.02461538462
719	341	0.902116402116
662	330	0.993975903614
680	330	0.942857142857
675	355	1.109375
708	382	1.1717791411
662	320	0.93567251462
714	373	1.09384164223
705	358	1.03170028818
663	337	1.03374233129
710	357	1.01133144476
697	348	0.997134670487
678	344	1.02994011976
707	346	0.958448753463
739	382	1.0700280112
737	350	0.904392764858
732	374	1.04469273743
662	360	1.19205298013
681	348	1.04504504505
738	386	1.09659090909
690	359	1.08459214502
660	319	0.935483870968
692	347	1.00579710145
659	344	1.09206349206
690	357	1.07207207207
705	338	0.920980926431
624	304	0.95
683	351	1.05722891566
663	355	1.1525974026
729	359	0.97027027027
711	362	1.03724928367
627	315	1.00961538462
689	350	1.03244837758
673	345	1.05182926829
636	316	0.9875
677	342	1.02089552239
701	355	1.02601156069
778	387	0.989769820972
668	336	1.01204819277
705	327	0.865079365079
695	340	0.957746478873
664	342	1.06211180124
650	331	1.03761755486
730	393	1.16617210682
716	382	1.14371257485
673	357	1.12974683544
710	364	1.05202312139
697	365	1.09939759036
685	372	1.18849840256
668	325	0.947521865889
685	371	1.18152866242
690	343	0.988472622478
723	350	0.938337801609
677	330	0.951008645533
697	341	0.957865168539
710	366	1.06395348837
666	325	0.953079178886
664	348	1.10126582278
674	336	0.994082840237
713	376	1.11572700297
681	357	1.10185185185
646	330	1.04430379747
696	337	0.938718662953
709	383	1.17484662577
682	354	1.07926829268
666	344	1.06832298137
722	347	0.925333333333
700	345	0.971830985915
686	371	1.17777777778
681	333	0.956896551724
624	307	0.968454258675
697	337	0.936111111111
694	351	1.02332361516
656	336	1.05
708	358	1.02285714286
695	355	1.04411764706
677	350	1.07033639144
674	352	1.09316770186
728	384	1.11627906977
711	378	1.13513513514
706	378	1.15243902439
693	332	0.919667590028
689	352	1.04451038576
670	334	0.994047619048
703	343	0.952777777778
684	358	1.0981595092
690	309	0.811023622047
675	334	0.979472140762
701	359	1.04970760234
686	359	1.09785932722
703	356	1.02593659942
649	334	1.06031746032
655	333	1.03416149068
710	341	0.924119241192
692	336	0.943820224719
695	349	1.00867052023
705	368	1.09198813056
661	339	1.05279503106
671	359	1.15064102564
674	352	1.09316770186
735	370	1.01369863014
663	338	1.04
692	333	0.927576601671
694	369	1.13538461538
694	341	0.966005665722
670	337	1.01201201201
675	339	1.00892857143
672	343	1.04255319149
705	366	1.0796460177
666	325	0.953079178886
713	362	1.03133903134
708	358	1.02285714286
679	359	1.121875
711	375	1.11607142857
701	352	1.00859598854
660	328	0.987951807229
652	314	0.92899408284
728	356	0.956989247312
733	377	1.05898876404
733	375	1.04748603352
720	359	0.994459833795
685	350	1.0447761194
688	364	1.12345679012
673	347	1.06441717791
750	359	0.918158567775
662	328	0.982035928144
664	336	1.0243902439
702	352	1.00571428571
722	358	0.983516483516
678	340	1.00591715976
735	355	0.934210526316
676	341	1.01791044776
625	347	1.24820143885
655	324	0.978851963746
687	346	1.0146627566
670	350	1.09375
666	340	1.04294478528
660	327	0.981981981982
628	310	0.974842767296
695	334	0.925207756233
674	339	1.01194029851
681	346	1.0328358209
698	371	1.13455657492
687	336	0.957264957265
714	350	0.961538461538
697	349	1.00287356322
728	371	1.03921568627
705	341	0.936813186813
646	319	0.975535168196
683	343	1.00882352941
626	298	0.908536585366
707	362	1.04927536232
694	338	0.949438202247
692	346	1.0
675	314	0.869806094183
682	356	1.09202453988
681	338	0.985422740525
727	374	1.05949008499
677	339	1.00295857988
683	359	1.10802469136
641	341	1.13666666667
691	388	1.28052805281
709	344	0.942465753425
666	333	1.0
682	338	0.982558139535
738	385	1.09065155807
638	296	0.865497076023
715	381	1.14071856287
693	352	1.03225806452
667	353	1.12420382166
676	342	1.02395209581
685	351	1.05089820359
753	384	1.0406504065
737	385	1.09375
669	323	0.933526011561
719	373	1.07803468208
705	349	0.980337078652
698	353	1.0231884058
672	339	1.01801801802
689	332	0.929971988796
728	385	1.12244897959
690	333	0.932773109244
696	339	0.949579831933
632	337	1.14237288136
696	367	1.11550151976
726	381	1.10434782609
678	335	0.97667638484
653	316	0.937685459941
680	332	0.954022988506
709	401	1.30194805195
679	346	1.03903903904
720	362	1.01117318436
676	336	0.988235294118
704	330	0.882352941176
678	337	0.988269794721
700	356	1.03488372093
683	338	0.979710144928
663	330	0.990990990991
660	339	1.05607476636
676	346	1.04848484848
708	377	1.13897280967
706	354	1.00568181818
694	357	1.05934718101
698	371	1.13455657492
656	316	0.929411764706
652	309	0.900874635569
680	331	0.948424068768
702	349	0.988668555241
690	360	1.09090909091
683	313	0.845945945946
702	369	1.10810810811
717	374	1.09037900875
657	331	1.01533742331
661	332	1.00911854103
708	353	0.994366197183
672	352	1.1
688	357	1.07854984894
708	358	1.02285714286
695	369	1.13190184049
665	350	1.11111111111
706	344	0.950276243094
672	331	0.970674486804
731	376	1.05915492958
670	353	1.11356466877
671	344	1.05198776758
703	363	1.06764705882
704	350	0.988700564972
642	344	1.15436241611
685	348	1.03264094955
670	348	1.08074534161
693	320	0.857908847185
710	330	0.868421052632
677	367	1.18387096774
697	363	1.08682634731
727	359	0.975543478261
660	326	0.976047904192
664	331	0.993993993994
656	323	0.96996996997
679	353	1.08282208589
736	365	0.983827493261
710	372	1.10059171598
669	324	0.939130434783
706	351	0.988732394366
722	351	0.946091644205
704	360	1.04651162791
688	338	0.965714285714
686	350	1.04166666667
696	357	1.05309734513
678	351	1.07339449541
697	360	1.06824925816
680	356	1.0987654321
709	350	0.974930362117
659	313	0.904624277457
699	367	1.10542168675
690	332	0.927374301676
684	358	1.0981595092
711	361	1.03142857143
699	352	1.0144092219
715	344	0.927223719677
667	332	0.991044776119
672	332	0.976470588235
661	331	1.00303030303
688	330	0.921787709497
698	336	0.92817679558
655	338	1.06624605678
650	320	0.969696969697
689	348	1.02052785924
673	350	1.08359133127
673	353	1.103125
712	340	0.913978494624
684	330	0.932203389831
655	339	1.07278481013
717	360	1.00840336134
683	349	1.04491017964
684	339	0.982608695652
696	365	1.10271903323
707	373	1.11676646707
650	330	1.03125
710	338	0.908602150538
680	351	1.06686930091
724	366	1.02234636872
732	373	1.03899721448
662	339	1.04953560372
702	360	1.05263157895
685	341	0.991279069767
772	366	0.901477832512
663	352	1.13183279743
698	328	0.886486486486
753	400	1.13314447592
736	379	1.06162464986
672	343	1.04255319149
685	321	0.881868131868
669	346	1.07120743034
662	345	1.08832807571
699	348	0.991452991453
705	370	1.10447761194
717	357	0.991666666667
